BASKET_NUM,HSHD_NUM,PURCHASE_,PRODUCT_NUM,SPEND,UNITS,STORE_R,WEEK_NUM,YEAR
24278,1012,2-Mar-19,452942,0.5,1,EAST,8,2019
24285,2175,2-Mar-19,6747390,5.27,1,WEST,8,2019
24305,991,2-Mar-19,6137415,1.5,1,EAST,8,2019
24310,2024,3-Mar-19,402746,1.99,1,WEST,9,2019
24310,2024,3-Mar-19,4475079,2.93,1,WEST,9,2019
24310,2024,3-Mar-19,4881768,2.99,1,WEST,9,2019
24312,2575,3-Mar-19,1090890,1.66,1,WEST,9,2019
24315,992,3-Mar-19,137950,2.99,1,EAST,9,2019
24315,992,3-Mar-19,5635394,3.5,1,EAST,9,2019
24317,1195,3-Mar-19,6011505,1.25,1,EAST,9,2019
24318,3246,3-Mar-19,650779,0,1,SOUTH,9,2019
24324,1748,3-Mar-19,650805,2.49,1,WEST,9,2019
24327,3496,3-Mar-19,68027,1,1,SOUTH,9,2019
24327,3496,3-Mar-19,102741,4,2,SOUTH,9,2019
24327,3496,3-Mar-19,1412681,6.44,1,SOUTH,9,2019
24336,3635,3-Mar-19,1090677,30,15,SOUTH,9,2019
24337,4878,3-Mar-19,6808287,2.99,1,EAST,9,2019
24343,2512,3-Mar-19,1409498,9.7,1,WEST,9,2019
24350,3445,3-Mar-19,6441562,2.99,1,SOUTH,9,2019
24350,3445,3-Mar-19,7021060,2.99,1,SOUTH,9,2019
24356,4171,3-Mar-19,100372,2.95,5,EAST,9,2019
24360,4214,3-Mar-19,8463,4.25,1,CENTRAL,9,2019
24362,1265,3-Mar-19,109684,0.75,1,EAST,9,2019
24362,1265,3-Mar-19,2247878,0.8,1,EAST,9,2019
24362,1265,3-Mar-19,3673232,1.67,1,EAST,9,2019
24362,1265,3-Mar-19,4466653,1.87,1,EAST,9,2019
24370,4159,3-Mar-19,3740389,1,1,SOUTH,9,2019
24370,4159,3-Mar-19,5984506,1.79,1,SOUTH,9,2019
24371,4603,3-Mar-19,709904,2,2,WEST,9,2019
24378,4126,3-Mar-19,5109726,7.99,1,CENTRAL,9,2019
24381,1373,3-Mar-19,87701,3.69,1,EAST,9,2019
24384,3267,3-Mar-19,401063,2,2,SOUTH,9,2019
24385,3889,3-Mar-19,4141192,1.99,1,SOUTH,9,2019
24385,3889,3-Mar-19,4751705,5.99,1,SOUTH,9,2019
24386,3889,3-Mar-19,1331084,6.99,1,SOUTH,9,2019
24391,4011,4-Mar-19,100467,5,2,SOUTH,9,2019
24391,4011,4-Mar-19,93918,1.38,2,SOUTH,9,2019
24391,4011,4-Mar-19,97762,2.19,1,SOUTH,9,2019
24391,4011,4-Mar-19,87867,4.99,1,SOUTH,9,2019
24393,3785,4-Mar-19,6777537,3.18,2,EAST,9,2019
24404,3358,3-Mar-19,77050,1.5,1,SOUTH,9,2019
24414,2175,3-Mar-19,97724,0.99,1,WEST,9,2019
24414,2175,3-Mar-19,4404169,2.67,3,WEST,9,2019
24416,3232,3-Mar-19,3982408,4.99,1,EAST,9,2019
24417,1545,3-Mar-19,69171,2.49,1,WEST,9,2019
24419,3014,3-Mar-19,96157,1.59,1,SOUTH,9,2019
24422,4816,3-Mar-19,87938,1.19,1,WEST,9,2019
24424,99,3-Mar-19,97368,2.79,1,SOUTH,9,2019
24426,1495,3-Mar-19,6440630,2.99,1,CENTRAL,9,2019
24433,2780,3-Mar-19,2840919,1.29,1,WEST,9,2019
24438,308,3-Mar-19,4761857,1.29,1,EAST,9,2019
24446,3411,3-Mar-19,84707,1.89,1,SOUTH,9,2019
24448,651,3-Mar-19,95317,1.59,1,CENTRAL,9,2019
24450,2762,4-Mar-19,5049245,2.5,1,WEST,9,2019
24458,2066,4-Mar-19,4215248,1.38,2,CENTRAL,9,2019
24465,4146,3-Mar-19,676413,3,2,WEST,9,2019
24465,4146,3-Mar-19,6716796,2.99,1,WEST,9,2019
24473,3163,4-Mar-19,68027,1,1,SOUTH,9,2019
24476,845,4-Mar-19,88731,0.88,1,EAST,9,2019
24477,3014,4-Mar-19,3718582,2,2,SOUTH,9,2019
24477,3014,4-Mar-19,6277861,3.99,1,SOUTH,9,2019
24477,3014,4-Mar-19,6792110,3.99,1,SOUTH,9,2019
24480,2617,4-Mar-19,6700973,5.79,1,WEST,9,2019
24481,2011,4-Mar-19,9276,0.99,1,EAST,9,2019
24481,2011,4-Mar-19,750087,2.79,1,EAST,9,2019
24481,2011,4-Mar-19,7001070,3.99,1,EAST,9,2019
24487,3049,4-Mar-19,91915,2.19,1,SOUTH,9,2019
24487,3049,4-Mar-19,91238,5.39,1,SOUTH,9,2019
24487,3049,4-Mar-19,6786105,5.79,1,SOUTH,9,2019
24499,2584,4-Mar-19,366275,3.49,1,CENTRAL,9,2019
24504,1446,4-Mar-19,98986,3.49,1,SOUTH,9,2019
24505,4405,4-Mar-19,894291,2.4,4,EAST,9,2019
24505,4405,4-Mar-19,5319756,2.79,1,EAST,9,2019
24505,4405,4-Mar-19,6441655,2.99,1,EAST,9,2019
24505,4405,4-Mar-19,4148488,4.58,1,EAST,9,2019
24505,4405,4-Mar-19,497524,10.99,1,EAST,9,2019
24509,1080,4-Mar-19,986003,5.49,1,EAST,9,2019
24518,422,4-Mar-19,6595511,3.99,1,CENTRAL,9,2019
24520,3267,4-Mar-19,6229238,4.29,1,EAST,9,2019
24521,4293,4-Mar-19,102843,6.98,2,SOUTH,9,2019
24523,3820,4-Mar-19,5643871,4.69,2,CENTRAL,9,2019
24533,991,4-Mar-19,6764723,2.7,1,EAST,9,2019
24535,991,4-Mar-19,124571,1.89,1,EAST,9,2019
24537,1809,4-Mar-19,4853618,1,1,SOUTH,9,2019
24540,3904,5-Mar-19,207096,2.19,1,EAST,9,2019
24541,4606,5-Mar-19,4678247,9.99,1,WEST,9,2019
24542,2638,5-Mar-19,8512,0.59,1,WEST,9,2019
24545,459,5-Mar-19,930623,1.79,1,CENTRAL,9,2019
24545,459,5-Mar-19,551042,2.99,1,CENTRAL,9,2019
24553,4623,5-Mar-19,6336119,4.99,1,EAST,9,2019
24560,4293,5-Mar-19,3680972,1.83,1,SOUTH,9,2019
24564,3398,5-Mar-19,4576368,2.98,1,SOUTH,9,2019
24565,117,5-Mar-19,4930805,2.78,2,EAST,9,2019
24567,2629,5-Mar-19,86121,3.29,1,WEST,9,2019
24599,53,4-Mar-19,8437,2.37,3,EAST,9,2019
24611,2442,5-Mar-19,5073356,2.19,1,WEST,9,2019
24618,1020,5-Mar-19,4748109,0.5,1,EAST,9,2019
24620,1631,4-Mar-19,96918,0.89,1,WEST,9,2019
24623,1618,5-Mar-19,6782875,4.49,1,WEST,9,2019
24626,4614,5-Mar-19,959525,1.99,1,WEST,9,2019
24627,160,5-Mar-19,5782891,2.5,1,EAST,9,2019
24630,4716,5-Mar-19,84814,2.29,1,WEST,9,2019
24631,984,5-Mar-19,105582,0.79,1,EAST,9,2019
24631,984,5-Mar-19,6804704,1.49,1,EAST,9,2019
24633,4809,5-Mar-19,98187,1.79,1,CENTRAL,9,2019
24634,1102,5-Mar-19,847496,4,4,EAST,9,2019
24634,1102,5-Mar-19,95996,2.29,1,EAST,9,2019
24634,1102,5-Mar-19,5340940,2.5,1,EAST,9,2019
24634,1102,5-Mar-19,4967420,8.37,3,EAST,9,2019
24638,3214,5-Mar-19,144174,10,5,SOUTH,9,2019
24638,3214,5-Mar-19,96978,2.49,1,SOUTH,9,2019
24638,3214,5-Mar-19,276911,3.99,1,SOUTH,9,2019
24639,3214,5-Mar-19,3764948,1.49,1,SOUTH,9,2019
24643,361,5-Mar-19,97247,2.78,2,SOUTH,9,2019
24646,3205,5-Mar-19,4290697,4.39,1,SOUTH,9,2019
24653,1924,5-Mar-19,100058,3.29,1,SOUTH,9,2019
24655,2189,5-Mar-19,77172,2.79,1,EAST,9,2019
24655,2189,5-Mar-19,6008370,3.99,1,EAST,9,2019
24657,4406,5-Mar-19,84707,0.99,1,CENTRAL,9,2019
24657,4406,5-Mar-19,4188315,9.99,1,CENTRAL,9,2019
24667,1082,6-Mar-19,89822,1.96,4,EAST,9,2019
24668,4982,6-Mar-19,6910548,0.29,1,WEST,9,2019
24669,2572,6-Mar-19,5229523,2.06,1,WEST,9,2019
24669,2572,6-Mar-19,453617,2.7,2,WEST,9,2019
24679,2541,6-Mar-19,442294,1.12,1,WEST,9,2019
24679,2541,6-Mar-19,6644581,4.5,1,WEST,9,2019
24679,2541,6-Mar-19,1361130,10.98,1,WEST,9,2019
24688,4623,6-Mar-19,770322,3.59,1,EAST,9,2019
24688,4623,6-Mar-19,468055,5.29,1,EAST,9,2019
24704,4725,6-Mar-19,6421860,4,1,CENTRAL,9,2019
24704,4725,6-Mar-19,8436,1.28,1,CENTRAL,9,2019
24710,4078,5-Mar-19,8118,10.86,1,EAST,9,2019
24715,3603,6-Mar-19,7004809,1.25,1,SOUTH,9,2019
24717,3603,6-Mar-19,4945538,2,2,SOUTH,9,2019
24727,54,6-Mar-19,4959310,2,2,EAST,9,2019
24733,4745,6-Mar-19,97626,1,1,WEST,9,2019
24744,3893,6-Mar-19,635815,2.5,1,SOUTH,9,2019
24748,808,6-Mar-19,88715,1.76,2,CENTRAL,9,2019
24756,1709,6-Mar-19,277507,2.99,1,CENTRAL,9,2019
24763,3889,6-Mar-19,93771,1,1,SOUTH,9,2019
24771,60,6-Mar-19,5537813,1,1,EAST,9,2019
24772,60,6-Mar-19,6741312,2,2,EAST,9,2019
24775,991,6-Mar-19,3808643,1.98,2,EAST,9,2019
24780,651,6-Mar-19,698090,2.99,1,CENTRAL,9,2019
24787,4713,6-Mar-19,709845,3.99,1,SOUTH,9,2019
24795,2555,7-Mar-19,6478152,2.99,1,WEST,9,2019
24795,2555,7-Mar-19,1361125,15.96,1,WEST,9,2019
24825,3840,7-Mar-19,125819,3,1,EAST,9,2019
24826,655,7-Mar-19,8020,0.74,1,CENTRAL,9,2019
24827,3314,7-Mar-19,8118,4.5,1,SOUTH,9,2019
24830,4065,7-Mar-19,5795989,10.99,1,EAST,9,2019
24837,183,7-Mar-19,84844,0.89,1,EAST,9,2019
24840,2822,7-Mar-19,110595,1.5,1,WEST,9,2019
24847,1034,8-Mar-19,90763,0.99,1,EAST,9,2019
24847,1034,8-Mar-19,79027,3.5,1,EAST,9,2019
24862,2652,8-Mar-19,5150354,2,6,WEST,9,2019
24863,2004,8-Mar-19,6437742,8.98,2,EAST,9,2019
24866,4420,8-Mar-19,84759,1.29,1,EAST,9,2019
24866,4420,8-Mar-19,827953,3.59,1,EAST,9,2019
24886,3904,7-Mar-19,5391871,6.35,1,EAST,9,2019
24918,1251,7-Mar-19,7592,2.91,1,EAST,9,2019
24928,992,8-Mar-19,5548597,4,4,EAST,9,2019
24951,1433,8-Mar-19,102797,3,1,WEST,9,2019
24970,159,9-Mar-19,3947761,2.79,1,EAST,9,2019
24976,1015,9-Mar-19,786560,1.69,1,EAST,9,2019
24977,1015,9-Mar-19,5773802,1.89,1,EAST,9,2019
24982,1082,9-Mar-19,643032,1.37,1,EAST,9,2019
24982,1082,9-Mar-19,949622,2.79,1,EAST,9,2019
24983,1082,9-Mar-19,273471,1.69,1,EAST,9,2019
25006,3672,9-Mar-19,191435,6.49,1,EAST,9,2019
25013,1567,9-Mar-19,4483080,0.79,1,WEST,9,2019
25017,1916,8-Mar-19,6164208,3.89,1,WEST,9,2019
25043,172,8-Mar-19,4945538,1,1,EAST,9,2019
25060,2780,9-Mar-19,93212,1,1,WEST,9,2019
25063,10,9-Mar-19,5748202,2.69,1,EAST,9,2019
25066,1241,9-Mar-19,916347,3.49,1,EAST,9,2019
25073,984,9-Mar-19,87335,2.49,1,EAST,9,2019
25075,3893,9-Mar-19,98989,3.49,1,SOUTH,9,2019
25084,514,9-Mar-19,101574,3,3,CENTRAL,9,2019
25084,514,9-Mar-19,9153,4.1,1,CENTRAL,9,2019
25092,3398,9-Mar-19,6709442,4.49,1,SOUTH,9,2019
25101,1554,9-Mar-19,1372624,1.56,1,EAST,9,2019
25126,3267,10-Mar-19,1400844,6.66,1,EAST,10,2019
25127,2617,10-Mar-19,1037752,2,1,WEST,10,2019
25142,2291,10-Mar-19,336627,3.99,1,SOUTH,10,2019
25146,4218,10-Mar-19,92433,1.49,1,EAST,10,2019
25147,4218,10-Mar-19,103609,5.99,1,EAST,10,2019
25159,779,10-Mar-19,1256548,2.99,1,CENTRAL,10,2019
25168,3840,10-Mar-19,4353273,3.99,1,EAST,10,2019
25168,3840,10-Mar-19,312703,4.99,1,EAST,10,2019
25168,3840,10-Mar-19,4712929,9.95,5,EAST,10,2019
25171,1187,10-Mar-19,6441562,1.77,1,EAST,10,2019
25173,3496,10-Mar-19,100940,3.29,1,SOUTH,10,2019
25186,4745,10-Mar-19,93532,3.69,1,WEST,10,2019
25187,3800,10-Mar-19,277712,2.29,1,CENTRAL,10,2019
25190,3474,10-Mar-19,6990074,0,1,SOUTH,10,2019
25199,2320,10-Mar-19,5858172,7.99,1,WEST,10,2019
25207,2143,10-Mar-19,2617245,5,2,EAST,10,2019
25207,2143,10-Mar-19,3946893,2.31,1,EAST,10,2019
25229,1994,10-Mar-19,6310438,6.49,1,CENTRAL,10,2019
25230,3889,10-Mar-19,101351,5.49,1,SOUTH,10,2019
25230,3889,10-Mar-19,970665,7.58,2,SOUTH,10,2019
25236,1195,10-Mar-19,5959766,4.99,1,EAST,10,2019
25240,60,10-Mar-19,91200,0.5,1,EAST,10,2019
25253,4897,11-Mar-19,642557,1,1,SOUTH,10,2019
25259,3049,11-Mar-19,98989,3.49,1,SOUTH,10,2019
25269,2011,11-Mar-19,441661,2.99,1,EAST,10,2019
25270,1647,11-Mar-19,94724,3,2,WEST,10,2019
25287,2379,11-Mar-19,6733245,3.87,3,WEST,10,2019
25290,4439,11-Mar-19,1424162,10.17,1,EAST,10,2019
25303,4982,11-Mar-19,285865,3.69,1,WEST,10,2019
25314,4293,11-Mar-19,3718579,1,1,SOUTH,10,2019
25314,4293,11-Mar-19,6564048,1.99,1,SOUTH,10,2019
25320,422,11-Mar-19,505778,2.99,1,CENTRAL,10,2019
25330,616,11-Mar-19,9030,8.67,3,CENTRAL,10,2019
25339,991,11-Mar-19,5473151,4,2,EAST,10,2019
25340,2745,11-Mar-19,85780,2.99,1,WEST,10,2019
25361,117,12-Mar-19,894258,0.7,2,EAST,10,2019
25376,4766,12-Mar-19,100699,1.79,1,WEST,10,2019
25381,2780,11-Mar-19,380515,1.59,1,WEST,10,2019
25394,2710,12-Mar-19,84814,2.19,1,WEST,10,2019
25407,2433,12-Mar-19,8436,1.23,1,WEST,10,2019
25415,4879,12-Mar-19,4141359,2,2,CENTRAL,10,2019
25415,4879,12-Mar-19,1361130,18.03,1,CENTRAL,10,2019
25426,172,12-Mar-19,4960255,1.92,1,EAST,10,2019
25430,590,12-Mar-19,91199,0.59,1,CENTRAL,10,2019
25432,3022,12-Mar-19,932500,11.98,2,SOUTH,10,2019
25435,1618,12-Mar-19,8487,2.95,5,WEST,10,2019
25442,4005,12-Mar-19,4664760,3.58,2,WEST,10,2019
25459,4214,13-Mar-19,6278271,3.49,1,CENTRAL,10,2019
25475,1020,12-Mar-19,76652,1.89,1,EAST,10,2019
25479,4716,12-Mar-19,5581568,4,2,WEST,10,2019
25483,3243,12-Mar-19,84707,1.59,1,SOUTH,10,2019
25487,2391,12-Mar-19,6556504,10.99,1,WEST,10,2019
25495,4458,12-Mar-19,1090548,3,1,SOUTH,10,2019
25495,4458,12-Mar-19,5619849,1.5,1,SOUTH,10,2019
25495,4458,12-Mar-19,3670124,2.49,1,SOUTH,10,2019
25498,2780,13-Mar-19,5473089,1.99,1,WEST,10,2019
25503,1618,13-Mar-19,4967420,2.79,1,WEST,10,2019
25512,3105,12-Mar-19,4762905,12.99,1,SOUTH,10,2019
25527,183,13-Mar-19,6752019,5.49,1,EAST,10,2019
25533,1448,13-Mar-19,84666,4.78,2,SOUTH,10,2019
25562,3151,13-Mar-19,312712,5.49,1,CENTRAL,10,2019
25567,2232,14-Mar-19,8494,1.04,1,CENTRAL,10,2019
25584,2652,14-Mar-19,992009,2.29,1,WEST,10,2019
25584,2652,14-Mar-19,8457,7.98,2,WEST,10,2019
25594,3655,14-Mar-19,8498,1.42,1,SOUTH,10,2019
25596,1797,14-Mar-19,2777997,1.89,1,CENTRAL,10,2019
25605,651,13-Mar-19,5453489,5.99,1,CENTRAL,10,2019
25608,4713,13-Mar-19,975077,1.49,1,SOUTH,10,2019
25610,3603,14-Mar-19,5335308,2.53,1,SOUTH,10,2019
25617,590,14-Mar-19,6712997,4.99,1,CENTRAL,10,2019
25627,4713,14-Mar-19,1067024,1.89,1,SOUTH,10,2019
25660,1015,14-Mar-19,98962,3,2,EAST,10,2019
25664,3022,14-Mar-19,827871,4.19,1,SOUTH,10,2019
25674,655,14-Mar-19,5521031,2.49,1,CENTRAL,10,2019
25676,1308,13-Mar-19,4718699,5.58,2,SOUTH,10,2019
25676,1308,13-Mar-19,4856900,6.99,1,SOUTH,10,2019
25678,4716,14-Mar-19,7048341,10.98,2,WEST,10,2019
25686,4982,15-Mar-19,1338568,8.62,1,WEST,10,2019
25690,3398,15-Mar-19,93901,3.69,1,SOUTH,10,2019
25693,2436,15-Mar-19,5603880,8,1,WEST,10,2019
25693,2436,15-Mar-19,6303121,3.49,1,WEST,10,2019
25700,4753,15-Mar-19,973210,0.99,1,WEST,10,2019
25709,1015,15-Mar-19,6180966,2.99,1,EAST,10,2019
25738,2986,15-Mar-19,6664082,1.25,1,SOUTH,10,2019
25742,2512,15-Mar-19,6876223,6.99,1,WEST,10,2019
25747,4078,15-Mar-19,4757815,2.99,1,EAST,10,2019
25753,4453,16-Mar-19,7003528,1.25,1,SOUTH,10,2019
25753,4453,16-Mar-19,6964738,8.99,1,SOUTH,10,2019
25770,438,16-Mar-19,3950912,6.71,1,CENTRAL,10,2019
25773,3672,16-Mar-19,143945,2,1,EAST,10,2019
25773,3672,16-Mar-19,321360,1.99,1,EAST,10,2019
25776,3940,16-Mar-19,5989773,1,1,EAST,10,2019
25778,3940,16-Mar-19,147508,3.98,2,EAST,10,2019
25781,1270,16-Mar-19,91659,3.49,1,CENTRAL,10,2019
25781,1270,16-Mar-19,87588,5.78,2,CENTRAL,10,2019
25781,1270,16-Mar-19,6221864,23.35,5,CENTRAL,10,2019
25784,2453,16-Mar-19,4783132,9.95,5,WEST,10,2019
25785,2024,16-Mar-19,402659,2.69,1,WEST,10,2019
25789,1245,16-Mar-19,6260112,5.52,1,EAST,10,2019
25791,2519,16-Mar-19,87650,2.49,1,WEST,10,2019
25807,54,15-Mar-19,8493,0.89,1,EAST,10,2019
25809,2077,15-Mar-19,5987695,4.99,1,EAST,10,2019
25810,3044,15-Mar-19,761330,8,2,EAST,10,2019
25829,1241,15-Mar-19,4148488,1.63,1,EAST,10,2019
25834,4778,15-Mar-19,1066035,1.49,1,WEST,10,2019
25835,1012,15-Mar-19,5521350,5.97,3,EAST,10,2019
25846,2781,15-Mar-19,5290098,4.99,1,WEST,10,2019
25851,183,15-Mar-19,92649,5.58,2,EAST,10,2019
25864,1020,15-Mar-19,513126,2.49,1,EAST,10,2019
25868,1699,16-Mar-19,6304936,5.98,2,EAST,10,2019
25882,1034,16-Mar-19,5389199,0.99,1,EAST,10,2019
25895,3014,16-Mar-19,89190,0.99,1,SOUTH,10,2019
25903,4897,16-Mar-19,7033614,11.99,1,SOUTH,10,2019
25907,1437,16-Mar-19,5107274,2.29,1,WEST,10,2019
25908,2541,16-Mar-19,635865,1.99,1,WEST,10,2019
25909,3635,16-Mar-19,72756,0.4,1,SOUTH,10,2019
25917,605,16-Mar-19,9057,0.65,1,CENTRAL,10,2019
25918,3785,16-Mar-19,2617245,1.5,1,EAST,10,2019
25918,3785,16-Mar-19,811457,2.74,2,EAST,10,2019
25927,422,16-Mar-19,100541,2.99,1,CENTRAL,10,2019
25929,3635,17-Mar-19,2433580,9.99,1,SOUTH,11,2019
25932,1195,17-Mar-19,6445933,9.99,1,EAST,11,2019
25935,2990,17-Mar-19,1119700,1.76,2,CENTRAL,11,2019
25935,2990,17-Mar-19,5853265,2.99,1,CENTRAL,11,2019
25936,4171,17-Mar-19,5924796,2.29,1,EAST,11,2019
25938,4987,17-Mar-19,277402,7.99,1,CENTRAL,11,2019
25939,1165,17-Mar-19,4417838,3.18,2,EAST,11,2019
25940,1165,17-Mar-19,177700,2,2,EAST,11,2019
25942,4214,17-Mar-19,6438545,2.99,1,CENTRAL,11,2019
25948,1437,17-Mar-19,89060,3.19,1,WEST,11,2019
25950,117,17-Mar-19,6061463,2.49,1,EAST,11,2019
25961,1492,17-Mar-19,5015055,1.7,2,EAST,11,2019
25967,242,17-Mar-19,4159307,5.28,6,EAST,11,2019
25968,1904,17-Mar-19,6442575,2.49,1,EAST,11,2019
25970,4405,17-Mar-19,74266,6.99,1,EAST,11,2019
25987,2320,17-Mar-19,4388358,10,8,WEST,11,2019
25987,2320,17-Mar-19,365724,3.49,1,WEST,11,2019
25989,2512,17-Mar-19,6875041,6.99,1,WEST,11,2019
25991,4878,17-Mar-19,86362,2.5,1,EAST,11,2019
25992,2022,17-Mar-19,4739637,2.81,1,SOUTH,11,2019
25992,2022,17-Mar-19,6779568,3.49,1,SOUTH,11,2019
25995,4836,17-Mar-19,7018649,2.69,1,SOUTH,11,2019
26004,1441,16-Mar-19,6438280,4,1,WEST,10,2019
26004,1441,16-Mar-19,87869,2.74,1,WEST,10,2019
26004,1441,16-Mar-19,5312917,5.99,1,WEST,10,2019
26024,2011,17-Mar-19,4148487,2.77,1,EAST,11,2019
26026,2442,17-Mar-19,6047583,1,1,WEST,11,2019
26030,3603,17-Mar-19,7048204,5.59,1,SOUTH,11,2019
26039,4713,17-Mar-19,5218637,0.99,1,SOUTH,11,2019
26039,4713,17-Mar-19,88715,1.19,1,SOUTH,11,2019
26040,3319,17-Mar-19,6011038,2.29,1,EAST,11,2019
26049,1916,17-Mar-19,3949720,2.99,1,WEST,11,2019
26051,2435,17-Mar-19,6996359,1,1,WEST,11,2019
26051,2435,17-Mar-19,75259,3.5,1,WEST,11,2019
26051,2435,17-Mar-19,6110408,7.59,1,WEST,11,2019
26052,3809,17-Mar-19,5606892,2.49,1,CENTRAL,11,2019
26052,3809,17-Mar-19,191323,2.79,1,CENTRAL,11,2019
26056,4809,17-Mar-19,5901917,5,2,CENTRAL,11,2019
26057,151,17-Mar-19,97368,2.69,1,EAST,11,2019
26058,151,17-Mar-19,325654,11.98,2,EAST,11,2019
26064,183,17-Mar-19,82717,2.29,1,EAST,11,2019
26066,779,17-Mar-19,5003150,1.51,1,CENTRAL,11,2019
26069,4757,17-Mar-19,3974214,3.39,1,CENTRAL,11,2019
26072,1265,17-Mar-19,5485925,2.99,1,EAST,11,2019
26080,54,18-Mar-19,6664011,2.5,2,EAST,11,2019
26091,3840,18-Mar-19,1403127,19.99,1,EAST,11,2019
26092,1473,18-Mar-19,97584,1.49,1,WEST,11,2019
26092,1473,18-Mar-19,7592,1.86,1,WEST,11,2019
26094,2433,18-Mar-19,99335,8.49,1,WEST,11,2019
26099,1631,18-Mar-19,4352740,3.49,1,WEST,11,2019
26100,2453,18-Mar-19,4208818,3,1,WEST,11,2019
26112,2345,18-Mar-19,92900,5.99,1,WEST,11,2019
26114,3496,18-Mar-19,98728,1.19,1,SOUTH,11,2019
26122,2189,18-Mar-19,4757294,6.99,1,EAST,11,2019
26124,815,18-Mar-19,5781161,2.5,1,CENTRAL,11,2019
26127,1990,18-Mar-19,6826703,9.99,1,CENTRAL,11,2019
26132,3314,18-Mar-19,101636,1.99,1,SOUTH,11,2019
26147,3246,18-Mar-19,8485,2,1,SOUTH,11,2019
26148,984,18-Mar-19,5039878,2.67,2,EAST,11,2019
26160,2986,19-Mar-19,544165,2,1,SOUTH,11,2019
26160,2986,19-Mar-19,6412077,1.5,1,SOUTH,11,2019
26170,3044,19-Mar-19,5381493,2.29,1,EAST,11,2019
26171,4506,19-Mar-19,101604,1.79,1,SOUTH,11,2019
26171,4506,19-Mar-19,3706183,2.5,1,SOUTH,11,2019
26171,4506,19-Mar-19,5071637,3.99,1,SOUTH,11,2019
26177,1770,19-Mar-19,97919,2.99,1,CENTRAL,11,2019
26185,651,17-Mar-19,442202,1.49,1,CENTRAL,11,2019
26187,1137,17-Mar-19,1029631,6.99,1,EAST,11,2019
26187,1137,17-Mar-19,5967567,7.99,1,EAST,11,2019
26191,2652,18-Mar-19,8515,3.96,4,WEST,11,2019
26194,1885,18-Mar-19,4353402,1.59,1,SOUTH,11,2019
26199,1916,18-Mar-19,6785463,4,2,WEST,11,2019
26201,4740,18-Mar-19,6716170,1.99,1,SOUTH,11,2019
26223,4766,18-Mar-19,8471,2.37,3,WEST,11,2019
26223,4766,18-Mar-19,709978,3.99,1,WEST,11,2019
26224,4897,18-Mar-19,1146771,4.49,1,SOUTH,11,2019
26229,3758,18-Mar-19,1112937,1.59,1,SOUTH,11,2019
26231,3889,18-Mar-19,5840989,10.63,1,SOUTH,11,2019
26232,3243,18-Mar-19,277417,1.99,1,SOUTH,11,2019
26232,3243,18-Mar-19,2974698,4.29,1,SOUTH,11,2019
26232,3243,18-Mar-19,643006,4.49,1,SOUTH,11,2019
26233,991,18-Mar-19,1360338,9.11,1,EAST,11,2019
26237,1652,19-Mar-19,9082,0.99,1,CENTRAL,11,2019
26242,2629,19-Mar-19,640082,2.49,1,WEST,11,2019
26246,1748,19-Mar-19,8512,0.48,1,WEST,11,2019
26246,1748,19-Mar-19,74266,6.99,1,WEST,11,2019
26256,992,19-Mar-19,6810217,2.99,1,EAST,11,2019
26257,3672,19-Mar-19,788025,2,2,EAST,11,2019
26257,3672,19-Mar-19,124571,1.89,1,EAST,11,2019
26269,1012,19-Mar-19,5959193,1,1,EAST,11,2019
26270,3800,19-Mar-19,87665,2.49,1,CENTRAL,11,2019
26277,3030,19-Mar-19,98803,0.99,1,SOUTH,11,2019
26277,3030,19-Mar-19,353378,1,1,SOUTH,11,2019
26279,3220,19-Mar-19,6583284,3.12,4,SOUTH,11,2019
26287,3603,19-Mar-19,101068,1.69,1,SOUTH,11,2019
26307,789,20-Mar-19,9004,4.29,11,CENTRAL,11,2019
26325,4457,20-Mar-19,306437,0.89,1,SOUTH,11,2019
26329,3820,20-Mar-19,72528,3.58,2,CENTRAL,11,2019
26329,3820,20-Mar-19,710000,5.37,3,CENTRAL,11,2019
26334,2232,20-Mar-19,2505278,0.49,1,CENTRAL,11,2019
26335,577,20-Mar-19,4442194,1.99,1,CENTRAL,11,2019
26340,1102,20-Mar-19,100687,3.98,2,EAST,11,2019
26343,3969,20-Mar-19,2650538,2,1,SOUTH,11,2019
26362,2575,20-Mar-19,102315,15.98,2,WEST,11,2019
26365,4078,20-Mar-19,5073582,4.99,1,EAST,11,2019
26368,2756,19-Mar-19,6775418,4.49,1,CENTRAL,11,2019
26368,2756,19-Mar-19,4654594,8.19,1,CENTRAL,11,2019
26374,2143,19-Mar-19,101611,2.98,1,EAST,11,2019
26391,4214,20-Mar-19,6812769,1.99,1,CENTRAL,11,2019
26395,2433,20-Mar-19,635865,1.99,1,WEST,11,2019
26402,4725,20-Mar-19,96929,0.89,1,CENTRAL,11,2019
26402,4725,20-Mar-19,6113210,3,1,CENTRAL,11,2019
26403,3004,20-Mar-19,6193477,4.98,2,SOUTH,11,2019
26409,1034,20-Mar-19,207051,1,1,EAST,11,2019
26412,4293,20-Mar-19,6840806,2,2,SOUTH,11,2019
26414,4057,20-Mar-19,3967442,2.5,1,EAST,11,2019
26414,4057,20-Mar-19,86338,2.99,1,EAST,11,2019
26417,1809,20-Mar-19,1007075,5.69,1,SOUTH,11,2019
26418,4753,20-Mar-19,6745316,1.19,1,WEST,11,2019
